(0,4,1,1)
(0,8,1,6)
(0,9,1,#)
(0,13,1,#)
(0,15,1,1)
(0,20,1,5)
(0,26,1,.)
(0,28,1,.)
(0,31,1,.)
(0,33,1,.)
(0,34,1,8)
(0,35,1,#)
(0,36,1,.)
(0,44,1,#)
(0,48,1,4)
(1,4,1,#)
(1,26,1,#)
(1,41,1,#)
(1,43,1,#)
(1,45,1,4)
(1,49,1,#)
(2,10,1,7)
(2,13,1,#)
(2,17,1,2)
(2,21,1,4)
(2,23,1,9)
(2,30,1,#)
(2,34,1,5)
(2,38,1,.)
(2,49,1,#)
(3,1,1,9)
(3,12,1,.)
(3,20,1,5)
(3,26,1,4)
(3,29,1,7)
(3,30,1,#)
(3,35,1,7)
(3,36,1,#)
(3,45,1,#)
(3,48,1,#)
(4,5,1,6)
(4,8,1,#)
(4,9,1,4)
(4,24,1,.)
(4,27,1,3)
(4,29,1,.)
(4,31,1,#)
(4,33,1,.)
(4,42,1,#)
(4,46,1,#)
(5,4,1,#)
(5,6,1,#)
(5,10,1,6)
(5,11,1,.)
(5,13,1,2)
(5,15,1,.)
(5,21,1,.)
(5,25,1,#)
(5,26,1,8)
(5,35,1,8)
(5,42,1,1)
(5,44,1,#)
(5,47,1,#)
(5,48,1,#)
(6,0,1,#)
(6,9,1,#)
(6,16,1,1)
(6,23,1,8)
(6,33,1,#)
(6,34,1,#)
(6,43,1,#)
(6,45,1,#)
(6,46,1,#)
(7,2,1,8)
(7,3,1,#)
(7,4,1,#)
(7,6,1,.)
(7,8,1,1)
(7,10,1,1)
(7,11,1,#)
(7,12,1,9)
(7,27,1,#)
(7,28,1,2)
(7,31,1,5)
(7,37,1,#)
(7,43,1,1)
(7,44,1,#)
(8,13,1,#)
(8,21,1,#)
(8,33,1,1)
(8,44,1,#)
(8,45,1,1)
(9,1,1,6)
(9,5,1,6)
(9,6,1,5)
(9,14,1,#)
(9,15,1,9)
(9,18,1,1)
(9,20,1,#)
(9,29,1,8)
(9,31,1,9)
(9,35,1,.)
(9,36,1,#)
(9,37,1,3)
(9,39,1,.)
(9,42,1,6)
(9,45,1,#)
(9,46,1,1)
(10,3,1,#)
(10,8,1,.)
(10,11,1,6)
(10,15,1,#)
(10,18,1,#)
(10,23,1,4)
(10,27,1,.)
(10,29,1,6)
(10,31,1,8)
(10,32,1,#)
(10,39,1,1)
(10,40,1,5)
(10,48,1,1)
(11,1,1,#)
(11,2,1,#)
(11,4,1,8)
(11,5,1,2)
(11,11,1,#)
(11,13,1,8)
(11,15,1,#)
(11,16,1,#)
(11,24,1,#)
(11,27,1,7)
(11,34,1,#)
(11,35,1,7)
(11,37,1,4)
(12,3,1,.)
(12,13,1,8)
(12,14,1,4)
(12,15,1,5)
(12,31,1,#)
(12,35,1,8)
(12,39,1,.)
(12,40,1,9)
(12,43,1,#)
(12,48,1,#)
(13,1,1,#)
(13,3,1,#)
(13,6,1,8)
(13,9,1,9)
(13,13,1,#)
(13,14,1,9)
(13,17,1,#)
(13,18,1,2)
(13,19,1,#)
(13,20,1,#)
(13,24,1,3)
(13,26,1,3)
(13,27,1,9)
(13,37,1,2)
(13,38,1,8)
(13,42,1,.)
(13,44,1,.)
(14,2,1,5)
(14,4,1,9)
(14,7,1,#)
(14,17,1,#)
(14,19,1,1)
(14,20,1,8)
(14,24,1,#)
(14,27,1,2)
(14,30,1,8)
(14,39,1,8)
(15,0,1,.)
(15,1,1,#)
(15,3,1,#)
(15,8,1,8)
(15,10,1,#)
(15,11,1,1)
(15,19,1,2)
(15,21,1,#)
(15,25,1,#)
(15,27,1,#)
(15,41,1,#)
(15,42,1,2)
(15,45,1,7)
(15,48,1,.)
(16,3,1,7)
(16,4,1,5)
(16,7,1,.)
(16,8,1,#)
(16,13,1,5)
(16,25,1,9)
(16,31,1,1)
(16,36,1,#)
(16,37,1,8)
(16,43,1,#)
(16,48,1,5)
(17,2,1,5)
(17,3,1,#)
(17,5,1,4)
(17,6,1,4)
(17,7,1,6)
(17,8,1,9)
(17,11,1,3)
(17,18,1,7)
(17,21,1,#)
(17,24,1,.)
(17,27,1,#)
(17,29,1,8)
(17,32,1,.)
(17,36,1,#)
(17,39,1,7)
(18,0,1,8)
(18,2,1,#)
(18,4,1,#)
(18,8,1,#)
(18,13,1,#)
(18,14,1,6)
(18,18,1,5)
(18,19,1,.)
(18,24,1,#)
(18,28,1,#)
(18,35,1,#)
(18,47,1,#)
(19,0,1,#)
(19,2,1,#)
(19,3,1,#)
(19,18,1,#)
(19,21,1,7)
(19,23,1,#)
(19,27,1,6)
(19,29,1,#)
(19,45,1,#)
(20,7,1,9)
(20,16,1,6)
(20,18,1,3)
(20,24,1,9)
(20,25,1,6)
(20,26,1,#)
(20,33,1,#)
(20,37,1,5)
(20,41,1,.)
(20,48,1,#)
(21,3,1,#)
(21,9,1,5)
(21,14,1,7)
(21,16,1,5)
(21,22,1,7)
(21,23,1,7)
(21,34,1,.)
(21,35,1,#)
(21,36,1,.)
(21,37,1,#)
(21,38,1,8)
(21,39,1,#)
(21,42,1,2)
(21,43,1,#)
(22,4,1,.)
(22,7,1,5)
(22,9,1,9)
(22,11,1,#)
(22,12,1,#)
(22,29,1,#)
(22,32,1,#)
(22,35,1,3)
(22,36,1,#)
(22,43,1,9)
(22,44,1,.)
(22,49,1,4)
(23,4,1,4)
(23,10,1,#)
(23,14,1,6)
(23,16,1,.)
(23,32,1,#)
(23,39,1,9)
(23,41,1,7)
(23,48,1,#)
(24,7,1,1)
(24,8,1,#)
(24,10,1,.)
(24,12,1,#)
(24,17,1,#)
(24,18,1,#)
(24,19,1,#)
(24,22,1,#)
(24,26,1,3)
(24,42,1,9)
(24,44,1,4)
(25,0,1,#)
(25,1,1,.)
(25,4,1,4)
(25,7,1,3)
(25,8,1,3)
(25,14,1,#)
(25,20,1,#)
(25,27,1,2)
(25,28,1,5)
(25,29,1,.)
(25,32,1,3)
(25,35,1,#)
(25,37,1,#)
(25,38,1,9)
(25,41,1,6)
(25,42,1,#)
(25,43,1,4)
(26,10,1,4)
(26,15,1,#)
(26,16,1,9)
(26,28,1,#)
(26,31,1,5)
(26,34,1,.)
(26,43,1,8)
(26,44,1,.)
(26,45,1,6)
(27,1,1,.)
(27,2,1,4)
(27,10,1,9)
(27,12,1,#)
(27,14,1,#)
(27,15,1,#)
(27,16,1,#)
(27,21,1,#)
(27,26,1,.)
(27,35,1,8)
(27,36,1,6)
(27,39,1,5)
(27,46,1,#)
(28,9,1,3)
(28,11,1,2)
(28,12,1,#)
(28,15,1,#)
(28,26,1,2)
(28,27,1,#)
(28,29,1,#)
(28,34,1,1)
(28,36,1,5)
(28,38,1,3)
(28,40,1,.)
(28,44,1,6)
(28,49,1,2)
(29,1,1,#)
(29,14,1,8)
(29,27,1,9)
(29,30,1,#)
(29,35,1,#)
(29,37,1,#)
(29,45,1,#)
(29,46,1,3)
(30,3,1,#)
(30,6,1,6)
(30,8,1,4)
(30,11,1,#)
(30,26,1,#)
(30,41,1,6)
(30,46,1,.)
(30,49,1,#)
(31,4,1,4)
(31,7,1,#)
(31,11,1,.)
(31,19,1,5)
(31,27,1,#)
(31,30,1,5)
(31,31,1,#)
(31,35,1,#)
(32,3,1,.)
(32,7,1,8)
(32,8,1,#)
(32,13,1,#)
(32,14,1,4)
(32,16,1,#)
(32,17,1,9)
(32,23,1,#)
(32,27,1,2)
(32,39,1,#)
(32,40,1,1)
(32,41,1,2)
(32,46,1,2)
(32,47,1,#)
(33,5,1,#)
(33,7,1,#)
(33,13,1,6)
(33,15,1,9)
(33,24,1,3)
(33,26,1,#)
(33,37,1,4)
(33,40,1,#)
(33,42,1,9)
(33,44,1,3)
(34,3,1,1)
(34,4,1,.)
(34,8,1,#)
(34,9,1,#)
(34,11,1,6)
(34,12,1,#)
(34,13,1,1)
(34,16,1,.)
(34,22,1,2)
(34,24,1,#)
(34,25,1,8)
(34,31,1,#)
(34,33,1,5)
(34,43,1,1)
(34,44,1,#)
(35,1,1,2)
(35,5,1,#)
(35,8,1,#)
(35,9,1,.)
(35,13,1,5)
(35,17,1,9)
(35,19,1,#)
(35,22,1,#)
(35,27,1,8)
(35,29,1,#)
(35,31,1,5)
(35,36,1,#)
(35,39,1,4)
(35,43,1,2)
(35,46,1,3)
(36,0,1,#)
(36,4,1,#)
(36,6,1,#)
(36,8,1,#)
(36,9,1,#)
(36,19,1,#)
(36,24,1,8)
(36,28,1,#)
(36,30,1,8)
(36,33,1,#)
(36,39,1,7)
(36,42,1,#)
(36,44,1,7)
(37,4,1,6)
(37,6,1,#)
(37,8,1,6)
(37,10,1,#)
(37,11,1,#)
(37,14,1,#)
(37,15,1,9)
(37,25,1,1)
(37,28,1,5)
(37,29,1,5)
(37,33,1,#)
(37,35,1,#)
(37,36,1,8)
(37,44,1,#)
(37,45,1,#)
(37,48,1,2)
(37,49,1,#)
(38,1,1,7)
(38,8,1,6)
(38,10,1,.)
(38,18,1,8)
(38,20,1,2)
(38,21,1,4)
(38,32,1,9)
(38,37,1,1)
(38,43,1,#)
(39,3,1,#)
(39,6,1,8)
(39,8,1,4)
(39,9,1,#)
(39,10,1,.)
(39,21,1,#)
(39,26,1,#)
(39,30,1,.)
(39,32,1,#)
(39,34,1,#)
(39,35,1,4)
(39,38,1,#)
(39,39,1,.)
(39,44,1,#)
(40,0,1,#)
(40,1,1,#)
(40,2,1,#)
(40,3,1,6)
(40,4,1,6)
(40,6,1,5)
(40,7,1,8)
(40,11,1,#)
(40,15,1,#)
(40,24,1,7)
(40,26,1,#)
(40,27,1,5)
(40,30,1,#)
(40,32,1,.)
(40,34,1,.)
(40,37,1,#)
(40,41,1,.)
(40,45,1,.)
(41,1,1,5)
(41,3,1,8)
(41,4,1,5)
(41,11,1,6)
(41,26,1,#)
(41,27,1,#)
(41,36,1,.)
(41,38,1,1)
(41,47,1,#)
(41,48,1,#)
(42,1,1,1)
(42,2,1,#)
(42,5,1,#)
(42,10,1,6)
(42,17,1,5)
(42,21,1,#)
(42,28,1,5)
(42,34,1,#)
(42,35,1,#)
(42,36,1,1)
(42,43,1,#)
(43,2,1,#)
(43,4,1,6)
(43,6,1,#)
(43,8,1,#)
(43,11,1,#)
(43,12,1,4)
(43,16,1,9)
(43,21,1,3)
(43,23,1,8)
(43,24,1,5)
(43,26,1,4)
(43,27,1,#)
(43,28,1,#)
(43,33,1,#)
(43,38,1,#)
(43,39,1,#)
(43,42,1,#)
(43,45,1,4)
(44,8,1,.)
(44,19,1,.)
(44,31,1,#)
(44,38,1,#)
(44,43,1,4)
(44,46,1,#)
(45,5,1,7)
(45,12,1,8)
(45,13,1,.)
(45,18,1,5)
(45,26,1,9)
(45,27,1,#)
(45,28,1,7)
(45,30,1,5)
(45,34,1,1)
(45,35,1,#)
(45,38,1,3)
(45,39,1,#)
(45,43,1,#)
(45,44,1,9)
(46,0,1,#)
(46,1,1,2)
(46,9,1,#)
(46,13,1,#)
(46,18,1,#)
(46,20,1,8)
(46,21,1,9)
(46,23,1,#)
(46,26,1,#)
(46,34,1,#)
(46,35,1,#)
(46,37,1,2)
(46,43,1,.)
(47,3,1,.)
(47,6,1,.)
(47,8,1,.)
(47,9,1,#)
(47,10,1,#)
(47,11,1,4)
(47,16,1,#)
(47,17,1,#)
(47,19,1,1)
(47,20,1,8)
(47,21,1,4)
(47,27,1,#)
(47,36,1,8)
(47,38,1,6)
(47,42,1,#)
(47,49,1,#)
(48,5,1,#)
(48,6,1,.)
(48,14,1,#)
(48,16,1,3)
(48,37,1,7)
(48,41,1,1)
(48,42,1,6)
(48,46,1,#)
(49,1,1,#)
(49,3,1,.)
(49,7,1,2)
(49,17,1,.)
(49,29,1,#)
(49,31,1,7)
(49,32,1,.)
(49,42,1,3)
(49,45,1,7)
(49,48,1,#)
(49,49,1,5)
//room 2
(0,4,2,.)
(0,8,2,#)
(0,9,2,2)
(0,14,2,.)
(0,22,2,.)
(0,26,2,#)
(0,29,2,.)
(0,30,2,3)
(0,33,2,#)
(0,34,2,6)
(0,37,2,#)
(0,39,2,3)
(0,40,2,.)
(1,5,2,#)
(1,7,2,3)
(1,9,2,#)
(1,13,2,2)
(1,15,2,#)
(1,18,2,6)
(1,26,2,#)
(1,29,2,.)
(1,30,2,2)
(1,34,2,3)
(1,35,2,9)
(1,42,2,9)
(2,4,2,#)
(2,5,2,.)
(2,17,2,9)
(2,22,2,2)
(2,23,2,#)
(2,25,2,#)
(2,32,2,#)
(2,33,2,9)
(2,35,2,#)
(2,37,2,#)
(2,40,2,5)
(2,41,2,#)
(2,42,2,#)
(3,0,2,#)
(3,1,2,6)
(3,2,2,7)
(3,4,2,2)
(3,5,2,#)
(3,8,2,3)
(3,10,2,.)
(3,15,2,7)
(3,16,2,#)
(3,24,2,.)
(3,28,2,#)
(3,35,2,#)
(3,36,2,2)
(3,48,2,7)
(4,1,2,#)
(4,2,2,2)
(4,4,2,8)
(4,16,2,#)
(4,20,2,2)
(4,21,2,#)
(4,26,2,9)
(4,27,2,4)
(4,29,2,#)
(4,34,2,5)
(4,47,2,2)
(4,48,2,#)
(5,9,2,#)
(5,13,2,#)
(5,27,2,1)
(5,29,2,5)
(5,30,2,1)
(5,32,2,#)
(5,34,2,#)
(5,38,2,#)
(5,48,2,2)
(6,7,2,#)
(6,9,2,.)
(6,14,2,#)
(6,16,2,8)
(6,22,2,#)
(6,27,2,4)
(6,29,2,#)
(6,30,2,#)
(6,33,2,#)
(6,35,2,#)
(6,39,2,#)
(6,45,2,8)
(6,46,2,#)
(7,0,2,#)
(7,9,2,9)
(7,26,2,1)
(7,39,2,#)
(7,40,2,#)
(7,41,2,#)
(8,4,2,#)
(8,10,2,#)
(8,11,2,#)
(8,13,2,1)
(8,16,2,5)
(8,17,2,3)
(8,18,2,1)
(8,20,2,#)
(8,30,2,#)
(8,31,2,#)
(8,36,2,#)
(8,41,2,#)
(8,45,2,#)
(8,48,2,#)
(8,49,2,6)
(9,2,2,4)
(9,4,2,.)
(9,8,2,6)
(9,16,2,2)
(9,19,2,.)
(9,21,2,9)
(9,22,2,8)
(9,25,2,7)
(9,27,2,.)
(9,28,2,.)
(9,30,2,4)
(9,32,2,#)
(9,37,2,3)
(9,45,2,1)
(9,48,2,8)
(9,49,2,#)
(10,0,2,6)
(10,10,2,7)
(10,12,2,.)
(10,15,2,1)
(10,16,2,3)
(10,17,2,8)
(10,18,2,8)
(10,22,2,.)
(10,31,2,#)
(10,37,2,8)
(10,44,2,.)
(10,45,2,6)
(10,48,2,7)
(11,2,2,.)
(11,7,2,#)
(11,10,2,.)
(11,12,2,#)
(11,14,2,#)
(11,16,2,#)
(11,17,2,3)
(11,18,2,1)
(11,20,2,8)
(11,21,2,#)
(11,37,2,#)
(11,41,2,#)
(12,4,2,3)
(12,7,2,9)
(12,11,2,#)
(12,13,2,#)
(12,15,2,2)
(12,16,2,.)
(12,17,2,#)
(12,22,2,#)
(12,26,2,.)
(12,41,2,#)
(12,44,2,#)
(12,45,2,#)
(12,46,2,8)
(13,1,2,#)
(13,4,2,9)
(13,7,2,.)
(13,11,2,5)
(13,16,2,.)
(13,20,2,#)
(13,21,2,#)
(13,35,2,8)
(13,37,2,1)
(13,43,2,3)
(13,45,2,#)
(13,47,2,7)
(13,49,2,#)
(14,5,2,5)
(14,10,2,3)
(14,13,2,9)
(14,14,2,#)
(14,17,2,2)
(14,19,2,#)
(14,25,2,#)
(14,26,2,8)
(14,27,2,#)
(14,32,2,#)
(14,33,2,#)
(14,36,2,#)
(14,38,2,4)
(15,4,2,#)
(15,5,2,6)
(15,6,2,.)
(15,7,2,#)
(15,13,2,4)
(15,22,2,#)
(15,25,2,#)
(15,26,2,.)
(15,27,2,9)
(15,38,2,#)
(15,46,2,5)
(15,49,2,.)
(16,5,2,.)
(16,7,2,#)
(16,15,2,.)
(16,17,2,#)
(16,20,2,7)
(16,23,2,#)
